phase,config,compiler,opt,target_func,candidate_func,model,similarity
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl_add_serverhello_renegotiate_ext,asm2vec,0.575085
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl_add_serverhello_renegotiate_ext,BinCola,0.168793
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl_add_serverhello_renegotiate_ext,CLAP,0.129627
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl_add_serverhello_renegotiate_ext,jTrans,0.621577
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl_add_serverhello_renegotiate_ext,safe,0.562607
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16436,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16436,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16436,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16436,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16436,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_set_ssl_method,asm2vec,0.200883
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_set_ssl_method,BinCola,-0.186394
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_set_ssl_method,CLAP,0.125770
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_set_ssl_method,jTrans,0.292815
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.SSL_set_ssl_method,safe,0.437597
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17e20,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17e20,BinCola,-0.166256
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17e20,CLAP,0.051497
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17e20,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17e20,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,ssl2_num_ciphers,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,ssl2_num_ciphers,BinCola,-0.139032
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,ssl2_num_ciphers,CLAP,-0.074640
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,ssl2_num_ciphers,jTrans,0.030028
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,ssl2_num_ciphers,safe,0.131832
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_output_cert_chain,asm2vec,0.441513
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_output_cert_chain,BinCola,0.163096
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_output_cert_chain,CLAP,0.508592
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_output_cert_chain,jTrans,0.707422
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.dtls1_output_cert_chain,safe,0.401559
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,TLSv1_1_client_method,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,TLSv1_1_client_method,BinCola,-0.115440
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,TLSv1_1_client_method,CLAP,0.525746
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,TLSv1_1_client_method,jTrans,-0.215551
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,TLSv1_1_client_method,safe,0.109574
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,SSL_CTX_sessions,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,SSL_CTX_sessions,BinCola,-0.148167
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,SSL_CTX_sessions,CLAP,-0.002457
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,SSL_CTX_sessions,jTrans,-0.237730
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,SSL_CTX_sessions,safe,0.158638
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl_add_serverhello_renegotiate_ext,asm2vec,0.569515
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl_add_serverhello_renegotiate_ext,BinCola,0.174255
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl_add_serverhello_renegotiate_ext,CLAP,0.129627
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl_add_serverhello_renegotiate_ext,jTrans,0.621577
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl_add_serverhello_renegotiate_ext,safe,0.562607
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16110,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16110,BinCola,0.038383
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16110,CLAP,0.031492
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16110,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_16110,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17e60,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17e60,BinCola,0.002089
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17e60,CLAP,0.059511
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17e60,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17e60,safe,0.119997
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_189b0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_189b0,BinCola,0.093789
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_189b0,CLAP,0.035037
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_189b0,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_189b0,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_166c0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_166c0,BinCola,0.091895
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_166c0,CLAP,0.043228
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_166c0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_166c0,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16820,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16820,BinCola,0.040325
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16820,CLAP,0.026532
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16820,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16820,safe,0.140341
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_client_method,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_client_method,BinCola,-0.109427
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_client_method,CLAP,0.525746
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_client_method,jTrans,-0.215551
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.TLSv1_1_client_method,safe,0.109574
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16fc0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16fc0,BinCola,-0.181468
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16fc0,CLAP,0.234104
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16fc0,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_16fc0,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17186,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17186,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17186,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17186,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17186,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl3_send_client_certificate,asm2vec,0.200126
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl3_send_client_certificate,BinCola,0.308706
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl3_send_client_certificate,CLAP,0.674506
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl3_send_client_certificate,jTrans,0.715581
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl3_send_client_certificate,safe,0.555047
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_use_RSAPrivateKey_file,asm2vec,0.206042
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_use_RSAPrivateKey_file,BinCola,0.136075
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_use_RSAPrivateKey_file,CLAP,0.473421
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_use_RSAPrivateKey_file,jTrans,0.408217
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,SSL_use_RSAPrivateKey_file,safe,0.550979
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16550,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16550,BinCola,-0.226788
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16550,CLAP,0.041863
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16550,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_16550,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17056,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17056,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17056,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17056,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_17056,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16be6,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16be6,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16be6,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16be6,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16be6,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16a50,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16a50,BinCola,-0.131708
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16a50,CLAP,-0.028891
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16a50,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16a50,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_171a0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_171a0,BinCola,-0.226737
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_171a0,CLAP,0.121830
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_171a0,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_171a0,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_get_server_hello,asm2vec,0.405574
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_get_server_hello,BinCola,0.187568
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_get_server_hello,CLAP,0.733389
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_get_server_hello,jTrans,0.813350
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_get_server_hello,safe,0.704885
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_18120,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_18120,BinCola,-0.106720
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_18120,CLAP,0.049461
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_18120,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_18120,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_send_client_certificate,asm2vec,0.335698
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_send_client_certificate,BinCola,0.395744
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_send_client_certificate,CLAP,0.674506
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_send_client_certificate,jTrans,0.715581
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl3_send_client_certificate,safe,0.555047
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17a50,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17a50,BinCola,-0.209039
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17a50,CLAP,0.009011
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17a50,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,FUN_17a50,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16cd0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16cd0,BinCola,-0.004289
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16cd0,CLAP,0.021018
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16cd0,jTrans,0.295517
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,FUN_16cd0,safe,0.140341
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16506,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16506,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16506,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16506,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,FUN_16506,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,ssl2_pending,asm2vec,0.144210
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,ssl2_pending,BinCola,-0.002052
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,ssl2_pending,CLAP,0.559618
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,ssl2_pending,jTrans,0.455786
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,ssl2_pending,safe,0.373187
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_18770,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_18770,BinCola,-0.313728
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_18770,CLAP,0.075106
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_18770,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_18770,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl3_get_server_hello,asm2vec,0.445504
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl3_get_server_hello,BinCola,0.148507
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl3_get_server_hello,CLAP,0.733389
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl3_get_server_hello,jTrans,0.813350
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,ssl3_get_server_hello,safe,0.704885
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17ea0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17ea0,BinCola,-0.162825
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17ea0,CLAP,0.061449
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17ea0,jTrans,0.114014
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_17ea0,safe,0.119997
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl_read,asm2vec,0.480196
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl_read,BinCola,0.353084
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl_read,CLAP,0.594936
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl_read,jTrans,0.685955
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,ssl_read,safe,0.638406
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,ssl_init_wbio_buffer,asm2vec,0.121928
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,ssl_init_wbio_buffer,BinCola,0.100081
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,ssl_init_wbio_buffer,CLAP,0.522659
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,ssl_init_wbio_buffer,jTrans,0.479951
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,ssl_init_wbio_buffer,safe,0.511843
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSLv2_client_method,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSLv2_client_method,BinCola,-0.189329
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSLv2_client_method,CLAP,0.587873
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSLv2_client_method,jTrans,0.047658
obfuscated,openssl-1.0.1c-clang-o3,clang,o3,tls1_process_heartbeat,SSLv2_client_method,safe,0.103575
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_169b0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_169b0,BinCola,-0.226336
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_169b0,CLAP,0.207981
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_169b0,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o1,gcc,o1,tls1_process_heartbeat,FUN_169b0,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,ssl_cipher_apply_rule,asm2vec,0.354879
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,ssl_cipher_apply_rule,BinCola,0.191953
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,ssl_cipher_apply_rule,CLAP,0.028665
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,ssl_cipher_apply_rule,jTrans,0.357620
obfuscated,openssl-1.0.1c-clang-o2,clang,o2,tls1_process_heartbeat,ssl_cipher_apply_rule,safe,0.718697
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16eb0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16eb0,BinCola,-0.205136
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16eb0,CLAP,0.000241
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16eb0,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o2,gcc,o2,tls1_process_heartbeat,FUN_16eb0,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17376,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17376,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17376,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17376,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o0,clang,o0,tls1_process_heartbeat,FUN_17376,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_16ec0,asm2vec,0.000000
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_16ec0,BinCola,-0.207039
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_16ec0,CLAP,0.142837
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_16ec0,jTrans,0.238668
obfuscated,openssl-1.0.1c-gcc-o0,gcc,o0,tls1_process_heartbeat,FUN_16ec0,safe,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167c6,asm2vec,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167c6,BinCola,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167c6,CLAP,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167c6,jTrans,0.000000
obfuscated,openssl-1.0.1c-clang-o1,clang,o1,tls1_process_heartbeat,FUN_167c6,safe,0.000000
obfuscated,openssl-1.0.1c-gcc-o3,gcc,o3,tls1_process_heartbeat,.gtirb_pprinter.hidden_alias.ssl_init_wbio_buffer,asm2vec,0.090160
